YML File,Prolog File,FNs Using Roles,FN Count,Private FN Count,Public FN Count,Resource Count,Public RW Resources,Public RO Resources,Public WO Resources,Private Resources,dynamodb Resources,rds Resources,secretsmanager Resources,route53 Resources,kinesis Resources,s3 Resources,apigateway Resources,sqs Resources,ssm Resources,sdb Resources,event Resources,kms Resources,sns Resources,Global IAM Stmts,Min Stmts Defined Per FN,Max Stmts Defined Per FN,Avg Stmts Defined Per FN,Full Wildcard Resources,Full Wildcard Permissions,Partial Wildcard Resources,Partial Wildcard Permissions,Permission Facts Generated,Min Facts Generated Per FN,Max Facts Generated Per FN,Avg Facts Generated Per FN,Event Triggers,S3 Triggers,IoT Triggers,Stream Msg Triggers,SNS Msg Triggers
/data/serverless-dataset/lingrino/infra-personal/serverless/sns-notifier/serverless.yml,/data/results/lingrino-infra-personal-3.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2
/data/serverless-dataset/nikgraf/serverless-framework-course/lesson-6/serverless.yml,/data/results/nikgraf-serverless-framework-course-6.pl,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.0,0,0,0,0,0
/data/serverless-dataset/nikgraf/serverless-framework-course/lesson-7/serverless.yml,/data/results/nikgraf-serverless-framework-course-7.pl,0,2,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,2,2.0,0,0,0,0,0
/data/serverless-dataset/bbilger/jrestless-examples/aws/service/aws-service-usage-example-client/serverless.yml,/data/results/bbilger-jrestless-examples-10.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/DavidWells/serverless-workshop/lessons-code-complete/events/s3/serverless.yml,/data/results/DavidWells-serverless-workshop-15.pl,0,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,2,2,2.0,4,4,0,0,0
/data/serverless-dataset/DavidWells/serverless-workshop/_instructor/events/s3/serverless.yml,/data/results/DavidWells-serverless-workshop-24.pl,0,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,2,2,2.0,4,4,0,0,0
/data/serverless-dataset/jweyrich/cloudfront-invalidate-dist/serverless.yml,/data/results/jweyrich-cloudfront-invalidate-dist-30.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/cube-js/cube.js/examples/aws-web-analytics/event-collection/serverless.yml,/data/results/cube-js-cube.js-44.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/zozs/a-wild-button-appears/serverless.yml,/data/results/zozs-a-wild-button-appears-45.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
/data/serverless-dataset/keitakn/aws-serverless-prototype/serverless.yml,/data/results/keitakn-aws-serverless-prototype-47.pl,0,10,1,9,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,140,14,14,14.0,0,0,0,0,0
/data/serverless-dataset/diegozanon/serverless-notifications/serverless.yml,/data/results/diegozanon-serverless-notifications-52.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/awskrug/kendra-button/query/serverless.yml,/data/results/awskrug-kendra-button-64.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/serverless/examples/aws-node-fetch-file-and-store-in-s3/serverless.yml,/data/results/serverless-examples-69.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/serverless/examples/aws-node-text-analysis-via-sns-post-processing/serverless.yml,/data/results/serverless-examples-72.pl,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
/data/serverless-dataset/serverless/examples/aws-node-dynamodb-backup/serverless.yml,/data/results/serverless-examples-73.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,5,5,5.0,0,0,0,0,0
/data/serverless-dataset/serverless/examples/aws-ffmpeg-layer/serverless.yml,/data/results/serverless-examples-74.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,6,0,0,0
/data/serverless-dataset/serverless/examples/aws-node-signed-uploads/serverless.yml,/data/results/serverless-examples-77.pl,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,4,4,4.0,0,0,0,0,0
/data/serverless-dataset/serverless/examples/aws-node-rekognition-analysis-s3-image/serverless.yml,/data/results/serverless-examples-84.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/serverless/examples/aws-node-upload-to-s3-and-postprocess/serverless.yml,/data/results/serverless-examples-87.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,4,0,0,0
/data/serverless-dataset/serverless/examples/aws-node-simple-transcribe-s3/serverless.yml,/data/results/serverless-examples-90.pl,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,2,2,2,2.0,4,4,0,0,0
/data/serverless-dataset/serverless/examples/aws-node-dynamic-image-resizer/serverless.yml,/data/results/serverless-examples-96.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2.0,0,0,2,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/serverless/examples/aws-golang-s3-file-replicator/serverless.yml,/data/results/serverless-examples-97.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,4,4,0,0,0
/data/serverless-dataset/Accenture/serverless-ephemeral/examples/image-processor/serverless.yml,/data/results/Accenture-serverless-ephemeral-106.pl,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0
/data/serverless-dataset/malaquiasdev/ghiblidb-graphql/serverless.yml,/data/results/malaquiasdev-ghiblidb-graphql-107.pl,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/chrisxue815/realworld-aws-lambda-dynamodb-go/serverless.yml,/data/results/chrisxue815-realworld-aws-lambda-dynamodb-go-108.pl,0,19,0,19,8,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,912,48,48,48.0,0,0,0,0,0
/data/serverless-dataset/Vetal1977/tf_aws_lambda/serverless.yml,/data/results/Vetal1977-tf_aws_lambda-110.pl,0,1,0,1,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,2,2,2.0,0,0,0,0,0
/data/serverless-dataset/kalinchernev/aws-node-signed-uploads/serverless.yml,/data/results/kalinchernev-aws-node-signed-uploads-111.pl,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,4,4,4.0,0,0,0,0,0
/data/serverless-dataset/infinityworks/101-Sessions/sessions/Serverless-100/103/greedy-cats/serverless.yml,/data/results/infinityworks-101-Sessions-112.pl,0,1,0,1,2,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,5,5,5,5.0,0,0,0,0,0
/data/serverless-dataset/1Strategy/serverless-ci-cd/serverless.yml,/data/results/1Strategy-serverless-ci-cd-113.pl,0,2,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14,7,7,7.0,0,0,0,0,0
/data/serverless-dataset/tobilg/aws-lambda-api-call-recorder/example/serverless.yml,/data/results/tobilg-aws-lambda-api-call-recorder-117.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/developmentseed/cogeo-mosaic-tiler/serverless.yml,/data/results/developmentseed-cogeo-mosaic-tiler-118.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,4,4,4,4.0,0,0,0,0,0
/data/serverless-dataset/sscarduzio/CryptoLambda/serverless.yml,/data/results/sscarduzio-CryptoLambda-124.pl,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
/data/serverless-dataset/gladly-team/tab/lambda/serverless-lambda.yml,/data/results/gladly-team-tab-132.pl,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/ritchie46/serverless-model-aws/serverless/batch-transform/serverless.yml,/data/results/ritchie46-serverless-model-aws-142.pl,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,2,2,2,2.0,4,4,0,0,0
/data/serverless-dataset/llatinov/aws.examples.csharp/DynamoDbServerless/serverless.yml,/data/results/llatinov-aws.examples.csharp-145.pl,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/mavi888/lamdba-triggers-example/serverless.yml,/data/results/mavi888-lamdba-triggers-example-151.pl,0,5,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,1
/data/serverless-dataset/EwanValentine/serverless-api-example/serverless.yml,/data/results/EwanValentine-serverless-api-example-154.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/EwanValentine/invoicely/serverless.yml,/data/results/EwanValentine-invoicely-155.pl,0,9,0,9,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,162,18,18,18.0,0,0,0,0,0
/data/serverless-dataset/jkrnak/serverless-lambda-at-edge/serverless.yml,/data/results/jkrnak-serverless-lambda-at-edge-158.pl,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/vamperst/serverless-talk-demo/Lambdas/receive-vote/serverless.yml,/data/results/vamperst-serverless-talk-demo-167.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/vamperst/serverless-talk-demo/Lambdas/aggregate-votes/serverless.yml,/data/results/vamperst-serverless-talk-demo-168.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
/data/serverless-dataset/galesky/aws-billing-slack-lambda/serverless.yml,/data/results/galesky-aws-billing-slack-lambda-170.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
/data/serverless-dataset/spherehq/sphere/packages/database/serverless.yml,/data/results/spherehq-sphere-171.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/JamesKyburz/aws-lambda-ws-server/packages/aws-lambda-ws-server/serverless-example.yml,/data/results/JamesKyburz-aws-lambda-ws-server-172.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.0,0,0,0,0,0
/data/serverless-dataset/nuweba/faasbenchmark/arsenal/providerstorage/aws/serverless.yml,/data/results/nuweba-faasbenchmark-183.pl,0,5,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,20,4,4,4.0,0,0,0,0,0
/data/serverless-dataset/Codebrahma/serverless-grocery-app/packages/CB-serverless-backend/serverless.yml,/data/results/Codebrahma-serverless-grocery-app-187.pl,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/ac360/cloudevents-demo/aws/serverless.yml,/data/results/ac360-cloudevents-demo-188.pl,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5,4,0,0,0
/data/serverless-dataset/tminussi/curso-nanoservices/filter-handler/serverless.yml,/data/results/tminussi-curso-nanoservices-190.pl,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
/data/serverless-dataset/tminussi/curso-nanoservices/thumbnail-handler/serverless.yml,/data/results/tminussi-curso-nanoservices-191.pl,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
/data/serverless-dataset/tminussi/curso-nanoservices/image-consumer/serverless.yml,/data/results/tminussi-curso-nanoservices-192.pl,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/tminussi/curso-nanoservices/image-tagging-filter/serverless.yml,/data/results/tminussi-curso-nanoservices-193.pl,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
/data/serverless-dataset/tminussi/curso-nanoservices/http-handler/serverless.yml,/data/results/tminussi-curso-nanoservices-194.pl,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/awslabs/amazon-pollexy/serverless.yml,/data/results/awslabs-amazon-pollexy-204.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,13,13,13,13.0,0,0,0,0,0
/data/serverless-dataset/juliensimon/aws/lambda_frameworks/serverless/sagemakerscheduler/serverless.yml,/data/results/juliensimon-aws-255.pl,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1.0,1,0,0,0,0
/data/serverless-dataset/marcgreenstock/data-api-suite/example/serverless.yml,/data/results/marcgreenstock-data-api-suite-261.pl,0,5,0,5,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,1,1,1.0,0,0,0,0,0
/data/serverless-dataset/Snowflake-Labs/sfguide-recommender-pipeline/sls/serverless.yml,/data/results/Snowflake-Labs-sfguide-recommender-pipeline-263.pl,0,3,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/Swizec/lambda-screenshot-as-a-service/serverless.yml,/data/results/Swizec-lambda-screenshot-as-a-service-265.pl,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/phpstan/phpstan/playground-api/serverless.yml,/data/results/phpstan-phpstan-286.pl,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/haltakov/natural-language-image-search/unsplash-proxy/serverless.yml,/data/results/haltakov-natural-language-image-search-289.pl,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.0,0,0,0,0,0
/data/serverless-dataset/cowholio4/lambda-contact-form/serverless.yml,/data/results/cowholio4-lambda-contact-form-290.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/jameskirkby/serverless-contact-form/serverless.yml,/data/results/jameskirkby-serverless-contact-form-292.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/ryfeus/stepfunctions2processing/aws-lambda/serverless.yml,/data/results/ryfeus-stepfunctions2processing-309.pl,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,5,5,5.0,1,0,0,0,0
/data/serverless-dataset/Andrii-D/telegram-stepfunctions-bot/serverless.yml,/data/results/Andrii-D-telegram-stepfunctions-bot-314.pl,0,4,4,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,48,12,12,12.0,0,0,0,0,0
/data/serverless-dataset/foby/aws-ecs-public-dns/serverless.yml,/data/results/foby-aws-ecs-public-dns-319.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
/data/serverless-dataset/SC5/serverless-blog-workshop/serverless.yml,/data/results/SC5-serverless-blog-workshop-325.pl,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,11,11,11,11.0,0,0,0,0,0
/data/serverless-dataset/SC5/serverless-messenger-boilerplate/serverless.yml,/data/results/SC5-serverless-messenger-boilerplate-327.pl,0,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,10,5,5,5.0,2,0,0,0,2
/data/serverless-dataset/uport-project/lambda-sensui/serverless.yml,/data/results/uport-project-lambda-sensui-333.pl,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
/data/serverless-dataset/codesandbox/screenshotter/serverless.yml,/data/results/codesandbox-screenshotter-334.pl,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,4,4,4.0,0,0,0,0,0
/data/serverless-dataset/codesandbox/dependency-packager/serverless.yml,/data/results/codesandbox-dependency-packager-335.pl,0,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,12,6,6,6.0,0,0,0,0,0
/data/serverless-dataset/danniehansen/activity-timer/serverless.yml,/data/results/danniehansen-activity-timer-336.pl,0,2,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,5,5,5.0,0,0,0,0,0
/data/serverless-dataset/johnagan/serverless-slackbot/serverless.yml,/data/results/johnagan-serverless-slackbot-344.pl,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7,7,7,7.0,1,0,0,0,1
/data/serverless-dataset/johnagan/serverless-slack-app/serverless.yml,/data/results/johnagan-serverless-slack-app-345.pl,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,7,7,7.0,0,0,0,0,0
/data/serverless-dataset/johnagan/slack-devkit/examples/serverless.example.yml,/data/results/johnagan-slack-devkit-346.pl,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,7,7,7.0,0,0,0,0,0
/data/serverless-dataset/3box/3box-address-server/serverless.yml,/data/results/3box-3box-address-server-348.pl,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/jonatassaraiva/microservice-serverless-lambda-nodejs/serverless.yml,/data/results/jonatassaraiva-microservice-serverless-lambda-nodejs-355.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/diego3g/nivo/serverless.yml,/data/results/diego3g-nivo-358.pl,0,2,2,0,6,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,3,2.5,3,0,3,0,15,6,9,7.5,0,0,0,0,0
/data/serverless-dataset/UnlyEd/airtable-backups-boilerplate/serverless.yml,/data/results/UnlyEd-airtable-backups-boilerplate-361.pl,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
/data/serverless-dataset/nerdguru/go-sls-crudl/serverless.yml,/data/results/nerdguru-go-sls-crudl-365.pl,0,5,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,35,7,7,7.0,0,0,0,0,0
/data/serverless-dataset/nerdguru/serverlessTodos/serverless.yml,/data/results/nerdguru-serverlessTodos-366.pl,0,5,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,35,7,7,7.0,0,0,0,0,0
