YML File,Prolog File,FNs Using Roles,FN Count,Private FN Count,Public FN Count,Resource Count,Public RW Resources,Public RO Resources,Public WO Resources,Private Resources,dynamodb Resources,rds Resources,secretsmanager Resources,route53 Resources,kinesis Resources,s3 Resources,apigateway Resources,sqs Resources,ssm Resources,sdb Resources,event Resources,kms Resources,sns Resources,Global IAM Stmts,Min Stmts Defined Per FN,Max Stmts Defined Per FN,Avg Stmts Defined Per FN,Full Wildcard Resources,Full Wildcard Permissions,Partial Wildcard Resources,Partial Wildcard Permissions,Permission Facts Generated,Min Facts Generated Per FN,Max Facts Generated Per FN,Avg Facts Generated Per FN,Event Triggers,S3 Triggers,IoT Triggers,Stream Msg Triggers,SNS Msg Triggers
/data/serverless-dataset/dherault/serverless-offline/tests/integration/lambda-invoke/serverless.yml,/data/results/dherault-serverless-offline-851.pl,0,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,144,16,16,16.0,0,0,0,0,0
/data/serverless-dataset/dherault/serverless-offline/tests/manual/websocket/main/scripts/serverless..yml,/data/results/dherault-serverless-offline-852.pl,0,13,0,13,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,104,8,8,8.0,0,0,0,0,0
/data/serverless-dataset/thundra-io/thundra-examples-lambda-nodejs/sampling-demo/serverless.yml,/data/results/thundra-io-thundra-examples-lambda-nodejs-856.pl,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/thundra-io/thundra-examples-lambda-nodejs/automatic-instrumentation/serverless.yml,/data/results/thundra-io-thundra-examples-lambda-nodejs-857.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/thundra-io/thundra-examples-lambda-nodejs/thundra-node10x/serverless.yml,/data/results/thundra-io-thundra-examples-lambda-nodejs-858.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/thundra-io/thundra-examples-lambda-nodejs/integration-demo/serverless.yml,/data/results/thundra-io-thundra-examples-lambda-nodejs-859.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/thundra-io/thundra-examples-lambda-nodejs/alexa-skill-demo/lambda/custom/serverless.yml,/data/results/thundra-io-thundra-examples-lambda-nodejs-860.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
/data/serverless-dataset/thundra-io/thundra-examples-lambda-nodejs/chaos-injection/serverless.yml,/data/results/thundra-io-thundra-examples-lambda-nodejs-861.pl,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/thundra-io/thundra-examples-lambda-nodejs/apollo-server-lambda/serverless.yml,/data/results/thundra-io-thundra-examples-lambda-nodejs-862.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/thundra-io/thundra-examples-lambda-nodejs/hello-thundra-async/serverless.yml,/data/results/thundra-io-thundra-examples-lambda-nodejs-863.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/thundra-io/thundra-examples-lambda-nodejs/aws-serverless-express/serverless.yml,/data/results/thundra-io-thundra-examples-lambda-nodejs-864.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/thundra-io/thundra-examples-lambda-nodejs/express-serverless-http/serverless.yml,/data/results/thundra-io-thundra-examples-lambda-nodejs-865.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/thundra-io/thundra-examples-lambda-nodejs/thundra-knex-mysql2/serverless.yml,/data/results/thundra-io-thundra-examples-lambda-nodejs-866.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/thundra-io/thundra-examples-lambda-nodejs/hello-thundra/serverless.yml,/data/results/thundra-io-thundra-examples-lambda-nodejs-867.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/thundra-io/thundra-examples-lambda-java/hello-world/serverless.yml,/data/results/thundra-io-thundra-examples-lambda-java-868.pl,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/thundra-io/thundra-examples-lambda-java/image-link-extractor/serverless.yml,/data/results/thundra-io-thundra-examples-lambda-java-869.pl,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/honeycombio/examples/node-serverless-app/serverless.yml,/data/results/honeycombio-examples-870.pl,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,4,4,4.0,0,0,0,0,0
/data/serverless-dataset/adhorn/chaos-ssm-documents/automation/stop-instance/lambdaAction/serverless.yml,/data/results/adhorn-chaos-ssm-documents-875.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/joseph-holland/lambda-graffiti-monkey/serverless.yml,/data/results/joseph-holland-lambda-graffiti-monkey-884.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
/data/serverless-dataset/fourTheorem/ai-as-a-service/chapter7/text-analysis/text-analysis-api/serverless.yml,/data/results/fourTheorem-ai-as-a-service-888.pl,0,2,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,6,3,3,3.0,0,0,0,0,0
/data/serverless-dataset/fourTheorem/ai-as-a-service/chapter7/pipeline/translate/serverless.yml,/data/results/fourTheorem-ai-as-a-service-889.pl,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,2,2.0,1,0,0,1,0
/data/serverless-dataset/fourTheorem/ai-as-a-service/chapter7/pipeline/classify/serverless.yml,/data/results/fourTheorem-ai-as-a-service-890.pl,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,3,0,0,1,4,4,4,4.0,1,0,0,1,0
/data/serverless-dataset/fourTheorem/ai-as-a-service/chapter7/pipeline/sentiment/serverless.yml,/data/results/fourTheorem-ai-as-a-service-891.pl,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,2,2,2.0,1,0,0,1,0
/data/serverless-dataset/fourTheorem/ai-as-a-service/chapter7/pipeline/pipeline-api/serverless.yml,/data/results/fourTheorem-ai-as-a-service-892.pl,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1.0,0,0,0,0,0
/data/serverless-dataset/genkio/spider-less/serverless.yml,/data/results/genkio-spider-less-904.pl,0,3,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18,6,6,6.0,1,0,0,0,0
/data/serverless-dataset/augustoscher/curso-aws-serverless-apps/03-image-analysis/image-analysis/serverless.yml,/data/results/augustoscher-curso-aws-serverless-apps-916.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/jacob-grahn/plant-right-4/pr2-level-importer/serverless.yml,/data/results/jacob-grahn-plant-right-4-918.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2.0,0,0,0,0,0
/data/serverless-dataset/theburningmonk/lambda-logging-metrics-demo/serverless.yml,/data/results/theburningmonk-lambda-logging-metrics-demo-927.pl,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/theburningmonk/lambda-config-demo/serverless.yml,/data/results/theburningmonk-lambda-config-demo-928.pl,0,4,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,16,4,4,4.0,0,0,0,0,0
/data/serverless-dataset/theburningmonk/aws-sdk-coldstart-overhead/serverless.yml,/data/results/theburningmonk-aws-sdk-coldstart-overhead-930.pl,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2,0,0,0,27,27,27,27.0,0,0,0,0,0
/data/serverless-dataset/theburningmonk/janitor-lambda/serverless.yml,/data/results/theburningmonk-janitor-lambda-935.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
/data/serverless-dataset/theburningmonk/better-dynamodb-scaling/serverless.yml,/data/results/theburningmonk-better-dynamodb-scaling-936.pl,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,4,1,1,1.0,2,0,0,0,1
/data/serverless-dataset/bholtbholt/static-site-mailer/serverless.yml,/data/results/bholtbholt-static-site-mailer-938.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/sbarski/serverless-chatbot/Lesson 4/serverless.yml,/data/results/sbarski-serverless-chatbot-941.pl,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,8,8,0,0,0
/data/serverless-dataset/sbarski/serverless-chatbot/Lesson 3/serverless.yml,/data/results/sbarski-serverless-chatbot-942.pl,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0
/data/serverless-dataset/sbarski/serverless-chatbot/Lesson 5/serverless.yml,/data/results/sbarski-serverless-chatbot-943.pl,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,8,8,0,0,0
/data/serverless-dataset/AgileVisionCompany/step-functions-demo/serverless.yml,/data/results/AgileVisionCompany-step-functions-demo-948.pl,0,4,4,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,3,0,2,5,60,15,15,15.0,4,4,0,0,0
/data/serverless-dataset/pmuens/serverless-book/xx-code/todos/backend/serverless.yml,/data/results/pmuens-serverless-book-949.pl,0,5,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,35,7,7,7.0,0,0,0,0,0
/data/serverless-dataset/pmuens/serverless-crud/serverless.yml,/data/results/pmuens-serverless-crud-950.pl,0,5,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,35,7,7,7.0,0,0,0,0,0
/data/serverless-dataset/pmuens/serverless-lambda-chaining/serverless.yml,/data/results/pmuens-serverless-lambda-chaining-951.pl,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
/data/serverless-dataset/pmuens/serverless-kinesis-streams/serverless.yml,/data/results/pmuens-serverless-kinesis-streams-952.pl,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
/data/serverless-dataset/pmuens/serverless-dynamodb-streams/serverless.yml,/data/results/pmuens-serverless-dynamodb-streams-953.pl,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
/data/serverless-dataset/pmuens/serverless-landingpage-backend/serverless.yml,/data/results/pmuens-serverless-landingpage-backend-954.pl,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,5,5,5.0,0,0,0,0,0
/data/serverless-dataset/yuvadm/geshem.space/cron/serverless.yml,/data/results/yuvadm-geshem.space-957.pl,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,4,4,4,4.0,1,0,0,0,0
/data/serverless-dataset/Brikl/serverless-apollo-datasource-redis/serverless.yml,/data/results/Brikl-serverless-apollo-datasource-redis-962.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,1,1.0,0,0,0,0,0
/data/serverless-dataset/Autodesk-Forge/design.automation-custom-data-viewer/src/lambda/serverless.yml,/data/results/Autodesk-Forge-design.automation-custom-data-viewer-964.pl,0,4,0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,3,3,3.0,0,0,0,0,0
/data/serverless-dataset/ahmedbesbes/cartoonify/backend/serverless.yml,/data/results/ahmedbesbes-cartoonify-965.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,1,1.0,0,0,0,0,0
/data/serverless-dataset/epsagon/reddit-slackbot/serverless.yml,/data/results/epsagon-reddit-slackbot-970.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.0,1,0,0,0,0
/data/serverless-dataset/epsagon/lambda-internals/python/serverless.yml,/data/results/epsagon-lambda-internals-971.pl,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/epsagon/lambda-internals/node/serverless.yml,/data/results/epsagon-lambda-internals-972.pl,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/binaris/faasmark/providers/aws/serverless.yml,/data/results/binaris-faasmark-974.pl,0,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,110,10,10,10.0,0,0,0,0,0
/data/serverless-dataset/lidcore/bucklescript-serverless-media-pipeline-demo/serverless.yml,/data/results/lidcore-bucklescript-serverless-media-pipeline-demo-975.pl,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,3,3,3.0,0,0,0,0,0
/data/serverless-dataset/phodal/serverless/track/serverless.yml,/data/results/phodal-serverless-989.pl,0,3,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21,7,7,7.0,0,0,0,0,0
/data/serverless-dataset/phodal/serverless/serverless-s3-crud/serverless.yml,/data/results/phodal-serverless-998.pl,0,6,0,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,24,4,4,4.0,0,0,0,0,0
/data/serverless-dataset/garden-aid/web-bff/serverless.yaml,/data/results/garden-aid-web-bff-1002.pl,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/cisagov/crossfeed/backend/serverless.yml,/data/results/cisagov-crossfeed-1003.pl,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,60,10,10,10.0,2,0,0,0,0
/data/serverless-dataset/RicardoSGZ/rs1-free-web-tools/serverless-compresstool/serverless.yml,/data/results/RicardoSGZ-rs1-free-web-tools-1004.pl,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/RicardoSGZ/rs1-free-web-tools/serverless-webvps/serverless.yml,/data/results/RicardoSGZ-rs1-free-web-tools-1005.pl,0,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/RicardoSGZ/rs1-free-web-tools/serverless-storagetool/serverless.yml,/data/results/RicardoSGZ-rs1-free-web-tools-1006.pl,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/localstack/localstack-pro-samples/cloudfront-distributions/serverless.yml,/data/results/localstack-localstack-pro-samples-1008.pl,0,3,0,3,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,24,8,8,8.0,0,0,0,0,0
/data/serverless-dataset/mepa1363/mobility-explorer/scheduled-cron/serverless.yml,/data/results/mepa1363-mobility-explorer-1016.pl,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0
/data/serverless-dataset/matthisk/es6console/lambda/serverless.yml,/data/results/matthisk-es6console-1021.pl,0,3,0,3,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,4,9,3,3,3.0,0,0,0,0,0
/data/serverless-dataset/mapbox/landsat-tiler/serverless.yml,/data/results/mapbox-landsat-tiler-1034.pl,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/bridgecrewio/checkov/tests/serverless/checks/example_WildcardEntities/serverless.yml,/data/results/bridgecrewio-checkov-1040.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,1,1,1,1.0,0,0,0,0,0
/data/serverless-dataset/bridgecrewio/checkov/tests/serverless/checks/aws/example_AWSCredentials/AWSCredentials-FAILED-func_level/serverless.yml,/data/results/bridgecrewio-checkov-1041.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0,0,1,0,1,1,1,1.0,0,0,0,0,0
/data/serverless-dataset/bridgecrewio/checkov/tests/serverless/checks/aws/example_AWSCredentials/AWSCredentials-FAILED-provider_level/serverless.yml,/data/results/bridgecrewio-checkov-1042.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0,0,1,0,1,1,1,1.0,0,0,0,0,0
/data/serverless-dataset/bridgecrewio/checkov/tests/serverless/checks/aws/example_AWSCredentials/AWSCredentials-PASSED/serverless.yml,/data/results/bridgecrewio-checkov-1043.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0,0,1,0,1,1,1,1.0,0,0,0,0,0
/data/serverless-dataset/bridgecrewio/checkov/tests/serverless/checks/aws/example_S3PublicACLRead/S3PublicACLRead-PASSED/serverless.yml,/data/results/bridgecrewio-checkov-1044.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,1,1,1,1.0,0,0,0,0,0
/data/serverless-dataset/bridgecrewio/checkov/tests/serverless/checks/aws/example_StarActionPolicyDocument/StarActionPolicyDocument-FAILED-func_level/serverless.yml,/data/results/bridgecrewio-checkov-1045.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0,1,1,0,2,2,2,2.0,0,0,0,0,0
/data/serverless-dataset/bridgecrewio/checkov/tests/serverless/checks/aws/example_StarActionPolicyDocument/StarActionPolicyDocument-PASSED/serverless.yml,/data/results/bridgecrewio-checkov-1046.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0,0,1,0,1,1,1,1.0,0,0,0,0,0
/data/serverless-dataset/bridgecrewio/checkov/tests/serverless/checks/aws/example_StarActionPolicyDocument/StarActionPolicyDocument-FAILED-provider_level/serverless.yml,/data/results/bridgecrewio-checkov-1047.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0,1,1,0,1,1,1,1.0,0,0,0,0,0
/data/serverless-dataset/bridgecrewio/checkov/tests/serverless/checks/aws/example_AdminPolicyDocument/AdminPolicyDocument-PASSED/serverless.yml,/data/results/bridgecrewio-checkov-1048.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0,0,1,0,1,1,1,1.0,0,0,0,0,0
/data/serverless-dataset/bridgecrewio/checkov/tests/serverless/checks/aws/example_AdminPolicyDocument/AdminPolicyDocument-FAILED-provider_level_with_ext_yaml_var/serverless.yml,/data/results/bridgecrewio-checkov-1049.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,1,0,0,1,1,1,1.0,0,0,0,0,0
/data/serverless-dataset/bridgecrewio/checkov/tests/serverless/checks/aws/example_AdminPolicyDocument/AdminPolicyDocument-FAILED-func_level/serverless.yml,/data/results/bridgecrewio-checkov-1050.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0
/data/serverless-dataset/bridgecrewio/checkov/tests/serverless/checks/aws/example_AdminPolicyDocument/AdminPolicyDocument-FAILED-provider_level_with_env_var/serverless.yml,/data/results/bridgecrewio-checkov-1051.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0,0,0,0,1,1,1,1.0,0,0,0,0,0
/data/serverless-dataset/bridgecrewio/checkov/tests/serverless/checks/aws/example_AdminPolicyDocument/AdminPolicyDocument-FAILED-provider_level_with_var/serverless.yml,/data/results/bridgecrewio-checkov-1052.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,1,0,0,1,1,1,1.0,0,0,0,0,0
/data/serverless-dataset/bridgecrewio/checkov/tests/serverless/checks/aws/example_AdminPolicyDocument/AdminPolicyDocument-FAILED-provider_level/serverless.yml,/data/results/bridgecrewio-checkov-1054.pl,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,1,0,0,1,1,1,1.0,0,0,0,0,0
